pedido_id,data_pedido,cliente_id,produto_id,quantidade,preco_unitario,valor_total,canal_venda,vendedor,estado_entrega
PV000634,2024-12-10,C0094,P018,58,2.76,160.08,Key Account,Ana Souza,RS
PV001735,2024-12-10,C0001,P018,74,2.96,219.04,Key Account,Ana Souza,RJ
PV000490,2024-12-10,C0007,P002,109,9.26,1009.34,E-commerce B2B,Daniela Rocha,DF
PV001257,2024-12-10,C0056,P002,98,8.39,822.22,Representante Comercial,Bruno Lima,MG
PV001946,2024-12-10,C0056,P018,114,2.79,318.06,E-commerce B2B,Carlos Silva,MG
PV003269,2024-12-10,C0081,P016,129,6.94,895.26,Televendas,Bruno Lima,SC
PV001764,2024-12-10,C0115,P011,60,17.25,1035.0,Key Account,Daniela Rocha,MG
PV000156,2024-12-10,C0018,P010,44,5.48,241.12,Televendas,Bruno Lima,RJ
PV001748,2024-12-11,C0054,P016,107,6.96,744.72,E-commerce B2B,Bruno Lima,DF
PV006140,2024-12-11,C0064,P011,34,17.33,589.22,Representante Comercial,Felipe Santos,ES
PV004476,2024-12-11,C0090,P014,73,3.75,273.75,Key Account,Felipe Santos,MG
PV002741,2024-12-11,C0125,P019,93,3.98,370.14,Representante Comercial,Ana Souza,RJ
PV001528,2024-12-11,C0064,P013,20,5.15,103.0,E-commerce B2B,Bruno Lima,ES
PV000549,2024-12-11,C0068,P002,108,9.14,987.12,Representante Comercial,Bruno Lima,CE
PV003866,2024-12-11,C0157,P010,15,5.28,79.2,Representante Comercial,Carlos Silva,CE
PV005826,2024-12-11,C0018,P020,155,4.31,668.05,Representante Comercial,Ana Souza,RJ
PV006695,2024-12-11,C0144,P010,63,5.49,345.87,Key Account,Ana Souza,PR
PV004473,2024-12-11,C0038,P020,35,3.89,136.15,Representante Comercial,Daniela Rocha,MT
PV004695,2024-12-11,C0006,P005,142,4.29,609.18,Televendas,Daniela Rocha,PE
PV006757,2024-12-11,C0039,P017,143,3.11,444.73,Representante Comercial,Daniela Rocha,PA
PV003533,2024-12-12,C0095,P014,72,4.01,288.72,Key Account,Ana Souza,GO
PV001732,2024-12-12,C0128,P014,51,3.97,202.47,Key Account,Felipe Santos,PR
PV005367,2024-12-12,C0175,P017,124,3.41,422.84,Key Account,Eduarda Melo,GO
PV002941,2024-12-12,C0170,P002,125,8.98,1122.5,Representante Comercial,Felipe Santos,CE
PV000389,2024-12-12,C0062,P005,141,4.04,569.64,Televendas,Felipe Santos,AL
PV000531,2024-12-12,C0030,P014,57,3.68,209.76,Key Account,Eduarda Melo,SP
PV003290,2024-12-12,C0096,P016,137,7.13,976.81,Representante Comercial,Daniela Rocha,SP
PV003686,2024-12-12,C0157,P010,57,5.42,308.94,Televendas,Bruno Lima,CE
PV005528,2024-12-12,C0046,P014,97,4.02,389.94,Representante Comercial,Carlos Silva,AM
PV000732,2024-12-12,C0009,P006,104,4.62,480.48,Representante Comercial,Felipe Santos,RJ
PV002600,2024-12-12,C0150,P018,7,2.79,19.53,Televendas,Ana Souza,CE
PV001514,2024-12-13,C0089,P009,156,4.99,778.44,Representante Comercial,Ana Souza,PR
PV004033,2024-12-13,C0062,P014,16,3.59,57.44,Representante Comercial,Carlos Silva,AL
PV003338,2024-12-13,C0071,P002,133,8.67,1153.11,Key Account,Carlos Silva,PR
PV004147,2024-12-13,C0015,P004,86,8.64,743.04,E-commerce B2B,Felipe Santos,PE
PV000689,2024-12-13,C0162,P017,70,3.17,221.9,Televendas,Daniela Rocha,DF
PV002891,2024-12-13,C0149,P008,128,9.59,1227.52,Representante Comercial,Eduarda Melo,ES
PV000422,2024-12-13,C0098,P014,68,3.84,261.12,Representante Comercial,Felipe Santos,PA
PV000358,2024-12-13,C0131,P012,149,14.81,2206.69,Key Account,Eduarda Melo,SC
PV001102,2024-12-13,C0075,P002,38,9.14,347.32,Televendas,Felipe Santos,MT
PV002231,2024-12-13,C0048,P012,42,15.2,638.4,Televendas,Bruno Lima,ES
PV004178,2024-12-13,C0026,P012,49,14.31,701.19,Representante Comercial,Eduarda Melo,MT
PV003283,2024-12-13,C0070,P005,167,4.25,709.75,Televendas,Daniela Rocha,BA
PV006007,2024-12-13,C0170,P017,148,3.36,497.28,Representante Comercial,Carlos Silva,CE
PV006679,2024-12-13,C0056,P004,123,8.13,999.99,Representante Comercial,Daniela Rocha,MG
PV002002,2024-12-13,C0137,P001,93,21.95,2041.35,E-commerce B2B,Bruno Lima,MT
PV004340,2024-12-13,C0154,P007,63,7.95,500.85,Representante Comercial,Felipe Santos,DF
PV003864,2024-12-13,C0088,P010,56,5.1,285.6,Televendas,Carlos Silva,MG
PV001863,2024-12-14,C0043,P002,134,8.3,1112.2,E-commerce B2B,Eduarda Melo,SC
PV002615,2024-12-14,C0096,P013,114,5.03,573.42,Key Account,Eduarda Melo,SP
PV001193,2024-12-14,C0088,P013,52,4.9,254.8,E-commerce B2B,Bruno Lima,MG
PV001098,2024-12-14,C0034,P017,6,3.23,19.38,Televendas,Carlos Silva,RJ
PV000021,2024-12-14,C0179,P014,49,3.98,195.02,E-commerce B2B,Eduarda Melo,GO
PV004716,2024-12-14,C0008,P004,81,8.17,661.77,Televendas,Bruno Lima,PE
PV002409,2024-12-14,C0134,P010,89,5.09,453.01,Key Account,Felipe Santos,MG
PV004102,2024-12-14,C0056,P013,47,4.79,225.13,Televendas,Ana Souza,MG
PV006841,2024-12-15,C0153,P002,59,9.33,550.47,E-commerce B2B,Bruno Lima,AM
PV000821,2024-12-15,C0156,P011,96,15.97,1533.12,Representante Comercial,Ana Souza,RS
PV000742,2024-12-15,C0088,P016,88,6.75,594.0,Televendas,Felipe Santos,MG
PV006443,2024-12-15,C0039,P014,58,3.85,223.3,E-commerce B2B,Bruno Lima,PA
PV001400,2024-12-15,C0128,P013,33,5.0,165.0,Televendas,Daniela Rocha,PR
PV006300,2024-12-15,C0101,P001,99,23.68,2344.32,E-commerce B2B,Ana Souza,AM
PV006190,2024-12-15,C0019,P009,89,4.96,441.44,Televendas,Ana Souza,BA
PV003215,2024-12-15,C0075,P018,120,2.99,358.8,Televendas,Carlos Silva,MT
PV003794,2024-12-16,C0010,P005,58,4.04,234.32,Televendas,Daniela Rocha,MT
PV001176,2024-12-16,C0061,P005,141,4.12,580.92,Representante Comercial,Ana Souza,MG
PV000842,2024-12-16,C0013,P006,11,4.53,49.83,E-commerce B2B,Eduarda Melo,AL
PV006239,2024-12-16,C0080,P017,168,3.42,574.56,Televendas,Eduarda Melo,GO
PV006653,2024-12-16,C0157,P001,37,22.71,840.27,Televendas,Daniela Rocha,CE
PV004294,2024-12-16,C0114,P005,101,4.28,432.28,Representante Comercial,Carlos Silva,BA
PV000029,2024-12-16,C0116,P005,135,4.42,596.7,Representante Comercial,Bruno Lima,GO
PV003813,2024-12-16,C0039,P010,27,5.2,140.4,E-commerce B2B,Carlos Silva,PA
PV002858,2024-12-16,C0116,P010,129,5.5,709.5,Key Account,Ana Souza,GO
PV004538,2024-12-17,C0131,P001,148,21.42,3170.16,Representante Comercial,Ana Souza,SC
PV002439,2024-12-17,C0018,P018,47,3.07,144.29,E-commerce B2B,Bruno Lima,RJ
PV000778,2024-12-17,C0039,P011,113,17.49,1976.37,Televendas,Felipe Santos,PA
PV005715,2024-12-17,C0120,P011,95,17.4,1653.0,E-commerce B2B,Carlos Silva,MT
PV002189,2024-12-17,C0112,P014,45,3.81,171.45,Representante Comercial,Eduarda Melo,PE
PV004433,2024-12-17,C0054,P014,31,3.68,114.08,Representante Comercial,Ana Souza,DF
PV003228,2024-12-17,C0152,P010,78,5.36,418.08,E-commerce B2B,Bruno Lima,MT
PV005073,2024-12-17,C0040,P016,141,6.73,948.93,Representante Comercial,Daniela Rocha,MG
PV002241,2024-12-18,C0069,P013,92,4.86,447.12,E-commerce B2B,Daniela Rocha,MG
PV005031,2024-12-18,C0052,P020,105,3.92,411.6,Televendas,Eduarda Melo,BA
PV003548,2024-12-18,C0163,P007,52,7.15,371.8,Representante Comercial,Bruno Lima,AM
PV006104,2024-12-18,C0142,P005,136,4.08,554.88,Key Account,Daniela Rocha,PA
PV005283,2024-12-18,C0156,P014,177,3.92,693.84,Televendas,Felipe Santos,RS
PV007142,2024-12-18,C0062,P011,10,16.32,163.2,E-commerce B2B,Eduarda Melo,AL
PV004740,2024-12-18,C0164,P005,18,4.06,73.08,Representante Comercial,Carlos Silva,ES
PV004196,2024-12-18,C0088,P017,67,3.34,223.78,Representante Comercial,Ana Souza,MG
PV004010,2024-12-19,C0157,P014,133,3.87,514.71,E-commerce B2B,Daniela Rocha,CE
PV004316,2024-12-19,C0137,P017,31,3.29,101.99,Key Account,Carlos Silva,MT
PV004561,2024-12-19,C0062,P013,165,5.13,846.45,Televendas,Daniela Rocha,AL
PV004736,2024-12-19,C0114,P001,10,21.95,219.5,Representante Comercial,Carlos Silva,BA
PV003027,2024-12-19,C0001,P012,52,14.66,762.32,Representante Comercial,Felipe Santos,RJ
PV001711,2024-12-19,C0142,P002,54,9.25,499.5,Televendas,Daniela Rocha,PA
PV004403,2024-12-19,C0106,P003,143,7.47,1068.21,E-commerce B2B,Carlos Silva,PA
PV000541,2024-12-19,C0137,P007,82,7.44,610.08,E-commerce B2B,Eduarda Melo,MT
PV005317,2024-12-19,C0047,P014,168,3.66,614.88,Televendas,Felipe Santos,BA
PV005646,2024-12-19,C0056,P009,32,4.53,144.96,Televendas,Bruno Lima,MG
PV005944,2024-12-19,C0071,P019,21,4.11,86.31,Representante Comercial,Ana Souza,PR
PV006203,2024-12-19,C0095,P016,100,6.78,678.0,Representante Comercial,Eduarda Melo,GO
PV001822,2024-12-20,C0131,P002,92,8.8,809.6,E-commerce B2B,Carlos Silva,SC
PV004881,2024-12-20,C0142,P011,101,17.53,1770.53,Key Account,Felipe Santos,PA
PV004889,2024-12-20,C0140,P018,68,2.89,196.52,Representante Comercial,Eduarda Melo,GO
PV004407,2024-12-20,C0115,P005,116,4.03,467.48,E-commerce B2B,Eduarda Melo,MG
PV005032,2024-12-20,C0166,P002,8,9.04,72.32,Televendas,Eduarda Melo,MG
PV006216,2024-12-20,C0169,P008,162,10.41,1686.42,Representante Comercial,Eduarda Melo,AL
PV002862,2024-12-20,C0062,P007,135,7.35,992.25,E-commerce B2B,Felipe Santos,AL
PV006734,2024-12-20,C0180,P002,121,9.09,1099.89,Televendas,Carlos Silva,PE
PV002967,2024-12-20,C0113,P008,56,9.35,523.6,Representante Comercial,Daniela Rocha,PE
PV004548,2024-12-20,C0015,P018,109,2.85,310.65,E-commerce B2B,Eduarda Melo,PE
PV007122,2024-12-21,C0136,P009,81,4.62,374.22,Representante Comercial,Carlos Silva,GO
PV002586,2024-12-21,C0047,P014,76,3.76,285.76,Representante Comercial,Felipe Santos,BA
PV003157,2024-12-21,C0039,P020,136,4.15,564.4,E-commerce B2B,Felipe Santos,PA
PV005289,2024-12-21,C0128,P008,32,9.97,319.04,Representante Comercial,Ana Souza,PR
PV002695,2024-12-21,C0030,P013,52,4.94,256.88,Representante Comercial,Daniela Rocha,SP
PV003801,2024-12-21,C0079,P016,157,6.79,1066.03,Representante Comercial,Felipe Santos,RJ
PV004305,2024-12-22,C0143,P018,166,3.06,507.96,E-commerce B2B,Eduarda Melo,AL
PV005520,2024-12-22,C0172,P008,70,10.03,702.1,Televendas,Eduarda Melo,MG
PV006650,2024-12-22,C0096,P019,136,3.82,519.52,E-commerce B2B,Eduarda Melo,SP
PV004758,2024-12-22,C0139,P008,12,10.09,121.08,E-commerce B2B,Bruno Lima,MT
PV002150,2024-12-22,C0143,P014,25,3.78,94.5,Televendas,Felipe Santos,AL
PV004943,2024-12-22,C0175,P014,158,3.95,624.1,Key Account,Eduarda Melo,GO
PV005711,2024-12-22,C0043,P015,115,5.41,622.15,Representante Comercial,Felipe Santos,SC
PV001927,2024-12-22,C0049,P013,129,4.93,635.97,Representante Comercial,Felipe Santos,CE
PV000256,2024-12-23,C0024,P004,37,7.85,290.45,Representante Comercial,Eduarda Melo,MT
PV000437,2024-12-23,C0157,P014,138,3.7,510.6,Key Account,Eduarda Melo,CE
PV002122,2024-12-23,C0018,P011,130,17.14,2228.2,Televendas,Eduarda Melo,RJ
PV000601,2024-12-23,C0070,P017,43,3.24,139.32,E-commerce B2B,Ana Souza,BA
PV005992,2024-12-23,C0039,P011,112,16.25,1820.0,Representante Comercial,Carlos Silva,PA
PV001235,2024-12-23,C0131,P020,37,3.93,145.41,Key Account,Felipe Santos,SC
PV000806,2024-12-23,C0069,P003,102,8.2,836.4,Representante Comercial,Ana Souza,MG
PV000274,2024-12-23,C0179,P004,64,8.32,532.48,Televendas,Eduarda Melo,GO
PV003089,2024-12-23,C0162,P008,25,10.16,254.0,Televendas,Eduarda Melo,DF
PV002879,2024-12-23,C0142,P007,162,7.29,1180.98,Televendas,Daniela Rocha,PA
PV003093,2024-12-24,C0095,P005,172,4.3,739.6,Representante Comercial,Carlos Silva,GO
PV001925,2024-12-24,C0045,P012,105,15.09,1584.45,Representante Comercial,Carlos Silva,GO
PV002025,2024-12-24,C0054,P010,138,5.33,735.54,Key Account,Daniela Rocha,DF
PV006148,2024-12-24,C0022,P013,85,5.07,430.95,Televendas,Carlos Silva,AL
PV001433,2024-12-24,C0172,P003,77,8.22,632.94,E-commerce B2B,Bruno Lima,MG
PV004310,2024-12-24,C0094,P012,118,14.71,1735.78,Key Account,Eduarda Melo,RS
PV002883,2024-12-24,C0148,P005,20,4.22,84.4,Representante Comercial,Daniela Rocha,MT
PV000292,2024-12-24,C0125,P004,82,7.91,648.62,E-commerce B2B,Eduarda Melo,RJ
PV001698,2024-12-24,C0054,P009,65,4.59,298.35,Televendas,Felipe Santos,DF
PV000026,2024-12-24,C0056,P010,73,4.89,356.97,Representante Comercial,Carlos Silva,MG
PV000944,2024-12-25,C0125,P016,96,6.64,637.44,Representante Comercial,Carlos Silva,RJ
PV001549,2024-12-25,C0065,P014,80,3.65,292.0,Televendas,Ana Souza,AL
PV002098,2024-12-25,C0104,P012,163,14.83,2417.29,Televendas,Ana Souza,PR
PV002254,2024-12-25,C0137,P015,166,5.56,922.96,Televendas,Felipe Santos,MT
PV000714,2024-12-26,C0062,P006,128,4.27,546.56,Key Account,Felipe Santos,AL
PV001855,2024-12-26,C0064,P016,151,6.56,990.56,Televendas,Bruno Lima,ES
PV006335,2024-12-26,C0062,P018,5,2.74,13.7,E-commerce B2B,Felipe Santos,AL
PV004382,2024-12-26,C0050,P014,44,3.91,172.04,Televendas,Bruno Lima,SC
PV003354,2024-12-26,C0148,P011,35,16.92,592.2,E-commerce B2B,Felipe Santos,MT
PV004575,2024-12-26,C0103,P003,58,8.07,468.06,Representante Comercial,Carlos Silva,PA
PV001563,2024-12-26,C0007,P006,173,4.45,769.85,Televendas,Carlos Silva,DF
PV003082,2024-12-26,C0099,P006,72,4.17,300.24,Televendas,Daniela Rocha,SC
PV001469,2024-12-26,C0127,P015,123,5.89,724.47,E-commerce B2B,Daniela Rocha,PR
PV004063,2024-12-26,C0108,P016,138,6.51,898.38,Televendas,Daniela Rocha,SP
PV005202,2024-12-26,C0142,P018,85,2.98,253.3,E-commerce B2B,Ana Souza,PA
PV001738,2024-12-26,C0003,P001,78,22.68,1769.04,Key Account,Bruno Lima,ES
PV005339,2024-12-27,C0023,P005,158,4.15,655.7,Key Account,Bruno Lima,DF
PV002925,2024-12-27,C0095,P001,65,23.16,1505.4,Representante Comercial,Carlos Silva,GO
PV003337,2024-12-27,C0166,P019,148,3.74,553.52,Representante Comercial,Felipe Santos,MG
PV003171,2024-12-27,C0056,P015,43,5.92,254.56,Televendas,Eduarda Melo,MG
PV007087,2024-12-27,C0046,P008,106,9.56,1013.36,Key Account,Felipe Santos,AM
PV007186,2024-12-27,C0054,P010,121,4.97,601.37,Representante Comercial,Felipe Santos,DF
PV003446,2024-12-27,C0054,P017,33,3.33,109.89,Representante Comercial,Felipe Santos,DF
PV004652,2024-12-28,C0006,P004,144,7.8,1123.2,Key Account,Daniela Rocha,PE
PV000946,2024-12-28,C0062,P014,32,3.69,118.08,Televendas,Daniela Rocha,AL
PV004424,2024-12-28,C0022,P005,65,4.3,279.5,E-commerce B2B,Carlos Silva,AL
PV004756,2024-12-28,C0038,P010,46,5.36,246.56,E-commerce B2B,Eduarda Melo,MT
PV000205,2024-12-28,C0011,P008,148,9.34,1382.32,Televendas,Felipe Santos,MG
PV001809,2024-12-28,C0022,P019,70,4.11,287.7,E-commerce B2B,Daniela Rocha,AL
PV000015,2024-12-28,C0064,P011,165,16.16,2666.4,Televendas,Ana Souza,ES
PV002545,2024-12-29,C0126,P018,73,2.8,204.4,Key Account,Ana Souza,RJ
PV004919,2024-12-29,C0155,P001,99,22.97,2274.03,Televendas,Daniela Rocha,ES
PV002931,2024-12-29,C0159,P007,120,8.05,966.0,Key Account,Carlos Silva,RS
PV006482,2024-12-29,C0089,P012,56,14.93,836.08,Televendas,Felipe Santos,PR
PV007079,2024-12-29,C0056,P017,24,3.17,76.08,Televendas,Bruno Lima,MG
PV006225,2024-12-29,C0097,P012,14,15.03,210.42,Representante Comercial,Bruno Lima,SP
PV001225,2024-12-29,C0163,P017,57,3.31,188.67,E-commerce B2B,Bruno Lima,AM
PV003272,2024-12-29,C0083,P001,83,22.6,1875.8,Key Account,Carlos Silva,MG
PV003100,2024-12-30,C0137,P017,68,3.2,217.6,Representante Comercial,Carlos Silva,MT
PV005913,2024-12-30,C0097,P009,168,4.54,762.72,Televendas,Carlos Silva,SP
PV005484,2024-12-30,C0131,P009,173,4.79,828.67,Televendas,Bruno Lima,SC
PV002450,2024-12-30,C0103,P017,98,3.14,307.72,Televendas,Eduarda Melo,PA
PV001404,2024-12-30,C0159,P009,89,4.83,429.87,E-commerce B2B,Felipe Santos,RS
PV005442,2024-12-30,C0083,P011,153,16.15,2470.95,Representante Comercial,Ana Souza,MG
PV002681,2024-12-30,C0086,P014,171,3.71,634.41,E-commerce B2B,Ana Souza,AL
PV002685,2024-12-30,C0077,P013,122,5.06,617.32,Representante Comercial,Bruno Lima,PE
PV001752,2024-12-30,C0022,P007,15,7.92,118.8,Televendas,Eduarda Melo,AL
PV003614,2024-12-30,C0165,P017,5,3.24,16.2,Key Account,Carlos Silva,DF
PV003434,2024-12-30,C0027,P011,148,16.57,2452.36,Televendas,Carlos Silva,DF
PV007132,2024-12-31,C0069,P010,73,5.36,391.28,Televendas,Ana Souza,MG
PV001301,2024-12-31,C0031,P010,155,5.35,829.25,Representante Comercial,Daniela Rocha,BA
PV004818,2024-12-31,C0088,P011,71,17.53,1244.63,Representante Comercial,Carlos Silva,MG
PV000329,2024-12-31,C0174,P012,77,14.58,1122.66,Representante Comercial,Carlos Silva,PA
PV006647,2024-12-31,C0160,P005,48,4.01,192.48,Televendas,Felipe Santos,ES
PV001030,2024-12-31,C0157,P018,130,3.04,395.2,E-commerce B2B,Daniela Rocha,CE
PV004884,2024-12-31,C0034,P014,154,3.95,608.3,Televendas,Ana Souza,RJ
PV000228,2024-12-31,C0132,P017,67,3.19,213.73,Representante Comercial,Felipe Santos,SC
PV006428,2025-01-01,C0128,P003,49,7.91,387.59,Key Account,Daniela Rocha,PR
PV005805,2025-01-01,C0118,P013,89,5.06,450.34,E-commerce B2B,Eduarda Melo,MG
PV002143,2025-01-01,C0147,P014,125,3.81,476.25,E-commerce B2B,Ana Souza,RS
PV002821,2025-01-01,C0001,P014,128,3.88,496.64,Televendas,Daniela Rocha,RJ
PV005632,2025-01-01,C0145,P005,124,3.99,494.76,Representante Comercial,Felipe Santos,PA
PV004951,2025-01-01,C0155,P010,167,5.25,876.75,E-commerce B2B,Ana Souza,ES
PV002159,2025-01-01,C0017,P010,100,5.36,536.0,E-commerce B2B,Bruno Lima,RS
PV004031,2025-01-01,C0062,P015,21,5.53,116.13,Televendas,Eduarda Melo,AL
PV005190,2025-01-01,C0043,P013,162,5.04,816.48,E-commerce B2B,Daniela Rocha,SC
PV000553,2025-01-01,C0017,P010,32,5.44,174.08,Representante Comercial,Bruno Lima,RS
PV006598,2025-01-01,C0031,P018,53,2.78,147.34,Key Account,Carlos Silva,BA
PV006606,2025-01-01,C0072,P008,150,9.47,1420.5,E-commerce B2B,Bruno Lima,BA
PV000826,2025-01-01,C0165,P010,26,5.29,137.54,Key Account,Daniela Rocha,DF
PV006304,2025-01-02,C0157,P012,51,13.89,708.39,E-commerce B2B,Daniela Rocha,CE
PV004583,2025-01-02,C0160,P009,19,4.95,94.05,Key Account,Carlos Silva,ES
PV004055,2025-01-02,C0075,P017,27,3.26,88.02,Key Account,Carlos Silva,MT
PV005363,2025-01-02,C0109,P001,107,21.6,2311.2,Televendas,Felipe Santos,MT
PV005362,2025-01-02,C0140,P003,28,7.72,216.16,E-commerce B2B,Ana Souza,GO
PV003509,2025-01-02,C0131,P006,124,4.38,543.12,Televendas,Eduarda Melo,SC
PV006438,2025-01-02,C0145,P019,101,3.76,379.76,Key Account,Carlos Silva,PA
PV006351,2025-01-02,C0110,P011,119,16.41,1952.79,Key Account,Daniela Rocha,CE
PV005869,2025-01-02,C0075,P020,85,4.02,341.7,Representante Comercial,Felipe Santos,MT
PV002259,2025-01-02,C0062,P017,135,3.24,437.4,E-commerce B2B,Daniela Rocha,AL
PV000384,2025-01-02,C0178,P001,78,22.53,1757.34,E-commerce B2B,Daniela Rocha,BA
PV006069,2025-01-02,C0005,P015,102,5.58,569.16,Key Account,Eduarda Melo,PE
PV002226,2025-01-02,C0053,P013,115,5.15,592.25,Representante Comercial,Bruno Lima,PR
PV002059,2025-01-02,C0021,P019,38,3.98,151.24,E-commerce B2B,Eduarda Melo,AM
PV001640,2025-01-02,C0172,P012,167,14.43,2409.81,Representante Comercial,Ana Souza,MG
PV004725,2025-01-02,C0055,P006,50,4.38,219.0,Representante Comercial,Bruno Lima,RJ
PV003506,2025-01-03,C0005,P005,148,4.15,614.2,Key Account,Carlos Silva,PE
PV006773,2025-01-03,C0162,P003,96,8.12,779.52,Key Account,Bruno Lima,DF
PV007093,2025-01-03,C0031,P017,47,3.26,153.22,Televendas,Ana Souza,BA
PV004224,2025-01-03,C0137,P010,58,5.37,311.46,Televendas,Felipe Santos,MT
PV002441,2025-01-03,C0072,P005,91,4.15,377.65,Representante Comercial,Daniela Rocha,BA
PV003557,2025-01-03,C0166,P011,128,17.82,2280.96,Key Account,Daniela Rocha,MG
PV002983,2025-01-03,C0156,P001,156,22.73,3545.88,Televendas,Carlos Silva,RS
PV006043,2025-01-03,C0015,P016,71,7.13,506.23,Televendas,Carlos Silva,PE
PV003644,2025-01-03,C0077,P011,113,16.41,1854.33,Televendas,Ana Souza,PE
PV006796,2025-01-03,C0018,P014,23,3.73,85.79,Televendas,Carlos Silva,RJ
PV000279,2025-01-03,C0088,P007,10,7.84,78.4,E-commerce B2B,Eduarda Melo,MG
PV004880,2025-01-03,C0166,P003,40,7.93,317.2,E-commerce B2B,Eduarda Melo,MG
PV006982,2025-01-03,C0019,P019,135,4.06,548.1,E-commerce B2B,Felipe Santos,BA
PV006379,2025-01-04,C0169,P001,24,22.04,528.96,Representante Comercial,Bruno Lima,AL
PV006307,2025-01-04,C0088,P009,30,5.0,150.0,E-commerce B2B,Eduarda Melo,MG
PV002374,2025-01-04,C0099,P015,115,5.64,648.6,E-commerce B2B,Bruno Lima,SC
PV002102,2025-01-04,C0014,P001,43,22.53,968.79,E-commerce B2B,Daniela Rocha,SC
PV005656,2025-01-04,C0079,P014,45,3.65,164.25,Televendas,Felipe Santos,RJ
PV004481,2025-01-04,C0062,P004,79,8.44,666.76,Televendas,Bruno Lima,AL
PV005643,2025-01-04,C0038,P020,175,4.23,740.25,Key Account,Eduarda Melo,MT
PV006802,2025-01-04,C0157,P012,98,14.28,1399.44,Key Account,Daniela Rocha,CE
PV003590,2025-01-04,C0062,P019,145,4.12,597.4,Representante Comercial,Daniela Rocha,AL
PV003143,2025-01-04,C0056,P016,28,7.2,201.6,Televendas,Eduarda Melo,MG
PV004808,2025-01-04,C0015,P020,52,4.11,213.72,Televendas,Ana Souza,PE
PV005946,2025-01-04,C0036,P019,52,3.95,205.4,E-commerce B2B,Daniela Rocha,AM
PV000039,2025-01-05,C0178,P001,166,23.83,3955.78,Key Account,Ana Souza,BA
PV001311,2025-01-05,C0054,P005,12,4.22,50.64,E-commerce B2B,Eduarda Melo,DF
PV006790,2025-01-05,C0094,P011,147,17.04,2504.88,Televendas,Daniela Rocha,RS
PV005556,2025-01-05,C0116,P004,12,7.95,95.4,Key Account,Daniela Rocha,GO
PV004286,2025-01-05,C0163,P001,93,23.79,2212.47,Representante Comercial,Felipe Santos,AM
PV004621,2025-01-05,C0048,P011,148,17.59,2603.32,Representante Comercial,Daniela Rocha,ES
PV000800,2025-01-05,C0081,P014,172,3.99,686.28,E-commerce B2B,Carlos Silva,SC
PV005887,2025-01-05,C0142,P009,123,5.04,619.92,E-commerce B2B,Carlos Silva,PA
PV001656,2025-01-05,C0043,P001,159,23.14,3679.26,Representante Comercial,Felipe Santos,SC
PV000754,2025-01-05,C0072,P006,99,4.44,439.56,Representante Comercial,Daniela Rocha,BA
PV001999,2025-01-05,C0061,P004,119,8.79,1046.01,E-commerce B2B,Ana Souza,MG
PV005082,2025-01-05,C0142,P014,89,3.61,321.29,Key Account,Felipe Santos,PA
PV003588,2025-01-05,C0056,P017,164,3.4,557.6,E-commerce B2B,Ana Souza,MG
PV003110,2025-01-05,C0153,P011,158,16.76,2648.08,E-commerce B2B,Felipe Santos,AM
PV003598,2025-01-05,C0002,P020,73,4.14,302.22,Representante Comercial,Bruno Lima,RS
PV005672,2025-01-05,C0079,P014,48,3.96,190.08,Representante Comercial,Felipe Santos,RJ
PV003652,2025-01-05,C0143,P018,68,2.85,193.8,Representante Comercial,Bruno Lima,AL
PV002644,2025-01-05,C0009,P018,112,2.94,329.28,Key Account,Eduarda Melo,RJ
PV002487,2025-01-05,C0047,P017,140,3.47,485.8,E-commerce B2B,Daniela Rocha,BA
PV002020,2025-01-05,C0062,P014,90,3.58,322.2,Representante Comercial,Bruno Lima,AL
PV000820,2025-01-06,C0161,P007,175,7.3,1277.5,Representante Comercial,Bruno Lima,AL
PV005044,2025-01-06,C0118,P017,56,3.37,188.72,E-commerce B2B,Daniela Rocha,MG
PV006137,2025-01-06,C0034,P003,20,8.17,163.4,Televendas,Eduarda Melo,RJ
PV001687,2025-01-06,C0017,P014,75,3.67,275.25,E-commerce B2B,Carlos Silva,RS
PV001272,2025-01-06,C0120,P017,114,3.15,359.1,Representante Comercial,Daniela Rocha,MT
PV004420,2025-01-07,C0057,P001,87,23.26,2023.62,Key Account,Daniela Rocha,GO
